label,speed_limit,ramp,tree,lighting,has_crosswalk,narrow_sidewalk,steep_slope,poor_condition
0,0.0,0,0,1,0,9.5,2.3,0.0
1,15.0,1,0,0,1,6.933333333333334,2.4166666666666665,0.22770189177316436
1,17.5,2,1,1,3,5.625,3.675,0.21579522216245564
0,26.666666666666668,1,0,0,1,8.0,4.0,0.055826936496859735
0,20.0,0,0,0,0,7.65,3.65,0.30403463793637986
1,25.0,0,0,0,0,15.0,3.5,0.01085972850678733
0,0.0,0,0,1,0,7.0,5.1,0.31760048721071865
1,22.5,1,3,2,3,9.0,2.55,0.013186813186813187
1,19.0,2,0,2,3,8.75,1.125,0.0
0,21.666666666666668,1,0,0,1,7.125,5.324999999999999,0.2257976898186917
1,20.0,1,0,3,3,8.125,3.425,0.3408643379502818
1,25.0,2,0,0,6,6.65,1.475,0.11250187829181682
0,15.0,0,0,1,0,0.0,0.0,0.0
1,22.5,2,2,0,2,7.5,1.35,0.12048872180451127
1,20.0,1,0,0,2,6.666666666666667,4.566666666666666,0.1396928595182054
0,20.0,0,0,1,0,5.25,6.15,0.1025948519059358
0,30.0,0,1,0,0,10.0,0.9,0.0
1,22.5,0,0,1,1,12.0,0.7,0.009623797025371828
0,22.5,2,0,0,2,7.5,2.45,0.2030636528208437
1,20.0,2,0,0,0,6.833333333333333,3.6,0.24075771779869162
0,20.0,0,0,1,0,6.5,2.266666666666667,0.22634018527851074
0,22.5,2,0,0,1,6.0,1.8666666666666665,0.12507232699898638
1,20.0,2,1,1,3,8.5,2.8499999999999996,0.42355811203347665
0,23.333333333333332,2,2,2,1,8.5,3.9,0.3431068820000154
1,25.0,2,0,2,2,8.0,2.05,0.09347735068143095
1,23.333333333333332,3,0,0,2,7.125,3.0,0.17512649735332972
0,20.0,1,0,0,1,6.5,4.6,0.2826086956521739
1,20.0,1,0,0,1,8.25,4.1,0.25240907771415627
1,23.75,1,0,1,1,6.666666666666667,3.5,0.0168885085000737
1,23.333333333333332,2,0,2,2,9.25,1.2999999999999998,0.051572776128377615
0,20.0,3,0,2,3,9.166666666666666,1.7999999999999998,0.1389806774422159
0,30.0,0,0,1,0,8.25,3.45,0.27812284546439475
0,23.333333333333332,1,0,1,3,8.5,4.1,0.08691214034967427
0,18.75,1,0,0,2,6.0,5.05,0.060349635553559884
1,22.857142857142858,1,0,0,2,13.5,5.85,0.08665384618162793
0,35.0,0,0,0,0,20.0,1.8,0.020761175588908467
0,15.0,0,0,0,1,4.333333333333333,4.3999999999999995,0.16932485510572778
1,20.0,0,0,2,1,9.0,3.6,0.1862483311081442
0,25.0,1,0,0,3,7.0,3.25,0.07468220698016499
1,20.0,1,0,2,2,6.75,4.675000000000001,0.20560450781131473
1,20.0,2,1,2,5,8.25,1.775,0.1839938627967882
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.75,3,0,1,1,9.5,1.925,0.26385110035818315
0,20.0,1,2,2,3,7.833333333333333,1.5333333333333332,0.061519207778016706
1,35.0,0,0,0,0,9.25,5.65,0.08829339471117995
0,15.0,0,0,2,0,12.0,1.1,0.1352447930754666
1,26.666666666666668,0,0,0,0,0.0,0.0,0.0
0,22.5,2,0,1,2,7.5,2.15,0.24633699633699635
1,22.5,1,0,0,3,13.0,3.9333333333333336,0.2675612275192056
1,22.5,2,0,0,6,13.875,4.675,0.3752258859678213
0,22.5,1,0,2,3,7.25,0.95,0.015583259127337488
1,25.0,1,1,2,1,6.166666666666667,2.6999999999999997,0.09752738846938595
1,30.0,1,0,0,1,7.2,2.3000000000000003,1.3570904590447035
1,20.0,2,0,1,5,9.5,3.9250000000000003,0.08857750811956323
1,22.5,1,0,0,3,7.5,1.8250000000000002,0.1331200056421939
1,27.5,1,0,1,3,14.5,0.7000000000000001,0.014868309260832626
1,20.0,3,0,0,1,10.666666666666666,0.9,0.013047138047138048
1,20.0,3,1,1,4,8.125,1.775,0.40595248245216403
1,35.0,1,0,1,1,9.5,4.2,0.030057346252719004
0,25.0,1,0,1,3,7.666666666666667,2.6999999999999997,0.17964454200288016
0,0.0,0,0,0,0,0.0,0.0,0.0
0,15.0,2,0,0,1,7.0,3.233333333333333,0.13190549039605645
0,0.0,0,0,1,0,6.0,3.3,0.14323607427055704
0,20.0,2,0,0,3,5.666666666666667,3.3000000000000003,0.06731625448089212
0,20.0,1,0,2,4,12.0,2.35,0.18823019276994862
0,23.333333333333332,1,0,0,2,7.0,3.533333333333333,0.06506719093475266
1,26.0,0,0,0,2,0.0,0.0,0.0
0,20.0,2,1,0,1,6.666666666666667,1.2166666666666668,0.050711647372450284
0,25.0,1,1,1,1,8.0,1.2999999999999998,0.06496881496881497
1,17.5,0,0,2,0,7.75,4.125,0.4374562937062937
0,20.0,4,0,3,5,8.375,3.2749999999999995,0.5447789271916709
1,20.0,1,0,0,1,3.0,1.2,0.1018756169792695
1,20.0,0,0,0,1,6.0,2.0833333333333335,0.166717739002913
0,0.0,0,0,0,0,0.0,0.0,0.0
0,5.0,0,0,1,0,8.0,0.8,0.05846884706742189
0,30.0,0,0,1,0,0.0,0.0,0.0
0,35.0,1,0,0,1,0.0,0.0,0.0
1,25.0,2,0,1,2,7.0,5.9,0.032478347768154565
0,24.0,1,0,2,1,5.5,5.2,0.03725397959216359
1,25.0,0,0,0,0,7.0,1.15,0.389232949951007
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.75,1,0,0,1,9.0,3.2,0.0
0,0.0,0,0,2,2,9.25,1.45,0.2691982081023329
0,20.0,0,0,1,0,9.5,5.5,0.021383553421368547
1,20.0,4,0,4,3,7.583333333333333,4.216666666666668,0.22817889328811045
0,15.0,0,2,1,0,12.0,3.6,0.10726630505448945
1,20.0,2,0,4,4,8.75,3.4499999999999997,0.07635503999272776
0,20.0,1,2,0,1,5.833333333333333,2.3666666666666667,0.15378566680909653
0,25.0,1,0,0,2,7.0,5.15,0.12897346092313014
1,28.333333333333332,1,0,0,1,7.25,3.35,0.07705121246558226
0,20.0,0,0,1,0,7.0,1.25,0.09755007383242964
0,20.0,1,0,0,3,7.333333333333333,3.4,0.049284611591933626
0,22.5,2,1,1,2,8.625,2.075,0.08150988419320543
0,27.5,1,0,1,2,8.75,3.05,0.07839346311202887
0,23.333333333333332,2,1,2,1,8.75,0.55,0.11109830401058243
1,22.5,0,0,0,1,5.916666666666667,4.383333333333333,0.3202826832797681
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,1,1,2,2,7.9,2.0999999999999996,0.23360928398210462
1,20.0,0,0,1,0,13.0,2.4,0.02659410220781226
1,22.5,1,0,1,2,7.5,2.5999999999999996,0.23904378561374684
1,25.0,2,1,2,2,15.0,2.3333333333333335,0.03306565895134624
1,22.5,0,0,0,1,0.0,0.0,0.0
1,27.5,2,0,1,1,9.833333333333334,3.0999999999999996,0.12164507681558685
1,23.75,2,1,2,6,8.5,3.675,0.07579042281130784
1,20.0,2,0,3,2,6.583333333333333,4.833333333333333,0.11716861471864615
0,23.333333333333332,2,0,0,1,6.75,2.1,0.10250498559992131
1,20.0,0,0,0,0,6.25,2.4,0.09538943009270638
1,22.5,1,0,1,2,6.5,4.85,0.1161102709886568
1,25.0,0,0,1,3,11.5,3.45,0.10575679922079276
0,25.0,1,0,0,1,7.25,1.2999999999999998,0.10792456792709465
0,23.333333333333332,2,1,0,1,7.666666666666667,2.3000000000000003,0.1309813501140027
1,20.0,1,0,1,1,6.0,3.8249999999999997,0.8459908101808737
1,22.5,2,0,1,3,7.75,2.55,0.07772908994904922
0,26.666666666666668,1,2,1,1,9.5,3.95,0.08979702165351874
0,24.166666666666668,0,0,0,0,0.0,0.0,0.0
1,22.5,0,0,0,4,6.375,2.5999999999999996,0.08194512278718938
1,23.333333333333332,0,2,0,2,8.75,2.9999999999999996,0.05986402209389907
1,20.0,1,0,0,3,8.833333333333334,7.266666666666667,0.034156909496596624
1,25.0,1,0,2,1,5.05,2.25,0.0
0,20.0,0,0,1,1,7.0,10.3,0.16215769008025152
0,20.0,0,2,0,0,5.0,2.275,0.22973494275764023
1,21.25,2,0,1,2,6.0,1.1333333333333333,0.01977061179767497
1,22.5,6,0,1,3,6.083333333333333,3.2999999999999994,0.15468286772646536
1,24.285714285714285,0,0,1,0,0.0,0.0,0.0
0,30.0,2,0,0,1,0.0,0.0,0.0
1,23.333333333333332,2,0,0,3,6.5,4.0,0.10678187066875304
1,18.333333333333332,2,0,3,3,9.333333333333334,1.8666666666666665,0.025993093201325923
1,25.0,2,1,1,1,8.5,1.05,0.03200201136218916
1,22.5,3,0,0,4,7.5,3.25,0.03822997234391798
0,20.0,2,1,0,2,5.75,2.85,0.08421697907585005
1,23.333333333333332,1,0,1,1,8.0,2.45,0.20812670883947906
0,20.0,1,0,0,2,6.5,6.933333333333334,0.06594994492230406
0,0.0,0,0,0,0,5.0,6.8,0.7908889591901297
1,27.5,1,0,0,1,10.5,2.35,0.2887262706200796
0,0.0,0,0,1,0,4.0,0.7,0.08112094395280237
0,0.0,0,0,2,0,0.0,0.0,0.0
0,20.0,1,0,0,1,5.1,4.720000000000001,0.124996473126569
1,22.5,2,0,1,1,6.0,3.533333333333333,0.11680808137583848
0,20.0,0,0,0,0,6.25,1.7,0.28560966678872207
0,0.0,0,0,2,0,6.5,4.4,0.0
1,22.5,1,1,0,1,7.0,3.5,0.12279239701704435
1,23.333333333333332,3,0,0,3,7.333333333333333,2.15,0.08287610698129638
1,35.0,0,0,1,1,0.0,0.0,0.0
1,20.0,2,1,0,4,7.166666666666667,4.625,0.1701773079412265
0,0.0,0,0,0,0,0.0,0.0,0.0
1,25.0,0,2,0,1,6.666666666666667,5.0,0.36987287458352286
1,24.0,1,0,1,1,7.0,1.9,0.4856733388381121
1,25.0,2,0,1,5,8.0,1.1,0.2901677276711375
0,20.0,0,3,0,0,7.5,1.9,0.0
1,20.0,2,0,0,1,5.125,7.824999999999999,0.06350531063317119
1,20.0,2,0,1,1,6.5,2.55,0.06458040751964915
0,20.0,0,0,2,0,6.0,2.3,0.10698096101541252
1,30.0,0,0,0,1,0.0,0.0,0.0
1,23.333333333333332,2,0,0,3,6.666666666666667,2.0666666666666664,0.028773817228592482
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,1,0,1,1,13.0,1.5,0.014492753623188406
1,25.0,0,0,1,2,6.75,3.3,0.5074474865831582
0,0.0,0,0,0,0,0.0,0.0,0.0
1,21.666666666666668,2,0,0,0,7.125,1.35,0.10571557313503574
0,18.333333333333332,2,0,0,1,5.083333333333333,2.1,0.09758280981718882
0,23.333333333333332,2,1,1,1,6.0,2.183333333333333,0.08961584183386444
1,28.333333333333332,0,0,0,1,10.25,1.9,0.3952652027726398
0,27.5,1,0,1,2,5.0,6.4,0.014289551437013161
0,25.0,1,0,1,1,2.0,0.4666666666666666,0.05102233899917824
0,18.333333333333332,2,2,1,1,8.375,8.075,0.07081382807363916
0,0.0,0,0,2,2,9.5,4.8,0.2464619219710359
1,20.0,1,0,2,2,6.166666666666667,3.1,0.1874925620475779
0,30.0,0,0,0,0,0.0,0.0,0.0
1,35.0,2,0,1,1,14.5,3.4,0.07049600463287198
1,22.5,2,0,2,3,5.9,1.0000000000000002,0.04655724130301424
1,23.333333333333332,1,0,1,1,7.0,2.5999999999999996,0.5871301598208816
1,25.0,2,0,0,2,6.0,2.15,0.0405591404215013
0,20.0,0,0,0,1,4.0,4.0,0.4614657210401891
1,20.0,2,1,2,2,11.0,2.7,0.1927769615832136
1,23.333333333333332,1,0,1,1,7.0,1.15,0.12201288887715639
1,22.5,1,0,0,3,8.75,1.85,0.057298278681332054
1,28.333333333333332,0,0,0,0,8.5,1.3,0.16319148936170214
0,20.0,2,1,2,1,5.875,2.6,0.18879017103724682
1,20.0,3,0,5,4,7.625,3.925,0.21266334428562542
1,31.25,1,1,1,1,7.0,5.4,0.02700897825925651
1,20.0,2,0,3,3,6.625,2.375,0.12998994341013495
0,0.0,1,0,0,1,10.0,3.9,0.0
0,0.0,0,2,1,0,34.0,4.5,1.780934822687344
1,27.5,1,1,2,3,12.0,1.6,0.04236844858248771
1,20.0,1,0,0,3,7.0,2.2,0.11466616844885956
1,28.333333333333332,0,1,1,0,8.0,2.3,0.02922461507409682
1,20.0,2,1,3,3,7.625,3.025,0.10301496742740025
0,22.5,3,0,0,3,6.625,3.175,0.06616014438554767
1,23.333333333333332,0,0,1,1,7.0,4.233333333333333,0.19531107254907135
0,20.0,1,2,0,2,3.5,3.05,0.25510204081632654
1,20.0,1,0,0,1,6.5,6.300000000000001,0.37651148968847137
1,21.0,2,0,1,4,7.0,2.7,0.19728463905938073
0,20.0,2,1,1,1,7.375,4.5,0.10498920312998615
1,23.333333333333332,1,0,1,3,8.0,1.3666666666666665,0.22691251906364673
1,20.0,2,0,0,5,5.5,2.35,0.09631050739310829
1,24.0,1,0,0,4,6.25,4.25,0.08798768923739995
0,15.0,1,0,0,1,7.5,5.35,0.8386287625418061
1,23.75,2,1,0,2,3.75,1.65,0.16257225433526012
1,25.0,0,0,0,0,22.5,3.3,0.0
1,27.5,2,0,3,4,6.0,2.3,0.15389660429430962
0,22.5,1,0,0,2,6.166666666666667,3.3666666666666667,0.08024284398180205
0,25.0,2,0,1,2,30.0,1.2,0.0
1,20.0,1,0,0,2,6.666666666666667,4.566666666666666,0.1396928595182054
0,20.0,0,0,0,0,8.0,2.7,0.036973833902161544
0,15.0,0,0,0,0,6.75,0.8,0.026870163370593295
0,20.0,1,0,0,1,8.0,4.3,0.0702960481806274
0,18.333333333333332,2,0,1,1,7.0,2.4799999999999995,0.25544836266670634
0,27.5,1,1,2,3,17.5,4.85,0.07234145165179648
1,20.0,2,0,1,1,7.75,3.7,0.07243202048160748
0,0.0,0,0,0,0,0.0,0.0,0.0
0,30.0,0,0,1,0,9.0,2.75,0.5093433694213538
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,4,0,4,2,6.583333333333333,4.833333333333333,0.11716861471864615
0,18.333333333333332,0,0,0,0,6.5,2.5250000000000004,0.08932566283848721
0,20.0,1,0,1,1,9.0,3.025,0.15564148103703013
0,15.0,1,2,2,1,0.0,0.0,0.0
1,20.0,2,0,0,7,8.125,3.05,0.1946976542450291
1,20.0,1,0,1,0,9.5,5.8,0.33773433927754914
1,25.0,0,0,1,1,7.333333333333333,4.1000000000000005,0.10263932169357926
1,23.333333333333332,1,0,0,0,10.0,1.6,0.13475803602967149
1,22.5,2,0,2,5,7.0,2.3499999999999996,0.2374333875573521
1,5.0,0,0,2,0,0.0,0.0,0.0
0,20.0,1,1,1,3,8.5,1.5499999999999998,0.14672036823935558
0,32.5,0,0,0,3,14.0,1.05,0.05086718483186812
0,21.666666666666668,3,4,0,1,6.333333333333333,2.1,0.06282909621950718
1,27.5,0,0,0,2,0.0,0.0,0.0
0,20.0,0,0,0,0,4.0,2.2,0.09393554098264822
1,20.0,2,0,2,2,9.125,2.775,0.0005149330587023687
1,23.333333333333332,1,0,0,1,7.5,2.2249999999999996,34.15266983510191
1,15.0,1,0,0,1,0.0,0.0,0.0
1,20.0,2,0,3,1,6.875,2.7,0.23538632920702152
1,26.666666666666668,1,0,1,1,8.0,2.9,0.07459207459207459
1,23.333333333333332,2,0,2,1,5.916666666666667,2.2333333333333334,0.05498686525598742
0,22.5,2,1,0,3,5.25,4.875,0.09247094790948109
1,25.0,2,0,1,3,4.025,1.725,0.009433962264150943
1,23.333333333333332,2,1,2,2,1.875,0.5,0.07885645885534248
1,23.75,1,0,0,4,6.625,2.475,0.15171254211844254
0,0.0,1,0,0,1,6.5,9.1,0.048348106365834004
0,15.0,0,0,0,0,0.0,0.0,0.0
0,15.0,0,0,1,0,5.75,2.5,0.42389696175669145
1,20.0,3,2,2,5,7.416666666666667,3.8333333333333326,0.27158508993087566
0,18.75,0,0,1,1,3.0,1.05,0.017167381974248927
0,0.0,0,0,1,0,0.0,0.0,0.0
0,20.0,2,0,2,1,10.5,1.425,0.10735559578208145
0,25.0,1,1,1,2,11.0,1.05,0.09140412290937379
0,15.0,2,1,0,1,6.375,5.2,0.08331208281242916
1,24.285714285714285,2,0,1,2,5.0,0.85,0.0
0,18.333333333333332,2,0,1,1,4.714285714285714,4.857142857142857,0.39287168930051003
0,26.666666666666668,0,2,0,1,9.5,1.5,0.04587147896459909
0,0.0,0,0,0,0,0.0,0.0,0.0
0,20.0,1,0,0,3,7.5,0.6,0.10885957258812773
0,18.75,2,1,0,2,6.375,4.075,0.10463833998361806
0,20.0,2,0,0,1,7.125,3.175,0.38022456184646647
0,0.0,0,0,0,0,0.0,0.0,0.0
1,30.0,1,0,1,2,7.75,2.4,0.3244154700890937
1,22.5,1,1,0,3,9.5,3.1,0.2709447415329768
1,27.5,2,0,0,5,10.75,0.9,0.034024457879427074
1,23.333333333333332,1,0,2,2,6.0,4.65,0.2703311556656905
1,22.5,2,0,1,5,7.375,2.45,0.05044319038613341
0,0.0,0,1,1,0,15.0,1.4,0.0
0,25.0,1,1,2,1,15.3,3.9,0.04842259721203228
1,21.666666666666668,2,0,2,1,9.666666666666666,0.5,0.04549897395745378
0,20.0,2,0,1,2,8.0,2.9,0.20062686807198715
0,25.0,2,0,1,2,14.5,2.0999999999999996,0.0
0,18.333333333333332,1,0,0,1,5.0,1.9200000000000004,0.10574175527877967
0,20.0,0,0,0,2,7.333333333333333,3.1333333333333333,0.5009198082653193
0,0.0,0,2,1,0,16.0,1.8,0.008662175168431183
0,23.333333333333332,2,2,0,1,8.333333333333334,2.3666666666666667,0.10243172729050191
1,23.75,1,0,0,1,15.75,6.65,0.09587183938388369
1,15.25,2,0,1,3,8.75,2.125,0.033524904214559385
1,25.0,2,0,0,1,0.0,0.0,0.0
0,25.0,2,0,0,1,6.333333333333333,1.9666666666666668,0.05897226707391092
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,2,2,10.25,4.0,0.2846413615953598
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,0,0,2,0,10.0,0.3,0.38910505836575876
0,25.0,2,0,1,2,6.5,1.8,0.012268266085059978
0,0.0,1,1,2,1,8.0,3.3,0.04370876088534932
1,23.333333333333332,1,0,2,2,7.0,1.4,0.034337290297262825
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.0,0,0,0,2,8.5,3.275,0.11908666219834498
1,17.5,1,0,0,2,5.75,2.175,0.0475654900183202
1,22.5,0,0,0,0,6.0600000000000005,1.06,0.08112283578042219
1,23.333333333333332,1,0,1,2,8.166666666666666,2.3000000000000003,0.02804650658687233
1,26.666666666666668,2,0,0,1,7.333333333333333,3.3000000000000003,0.0744047619047619
0,15.0,1,0,1,0,6.0,5.0,0.0
0,25.0,0,1,2,0,8.5,3.05,0.13018305112584802
1,23.333333333333332,2,0,1,3,11.0,2.433333333333333,0.03822629969418961
1,18.75,4,0,2,3,7.575,1.7000000000000002,0.185811417660531
0,21.666666666666668,2,1,1,1,6.25,2.725,0.07735734769824233
1,25.0,2,0,1,1,9.0,3.7000000000000006,0.10377810681777196
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,2,1,2,3,11.875,1.125,0.012894802863685932
1,23.75,1,1,2,1,7.75,4.0,0.0788046536921289
1,25.0,0,0,1,3,11.5,3.45,0.10575679922079276
0,21.666666666666668,2,0,1,2,7.45,2.925,0.040160399839148875
1,20.0,1,0,1,2,7.0,3.8,0.025839793281653745
0,22.5,2,0,1,3,6.5,4.05,0.19354706212351044
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,2,0,1,1,11.0,4.300000000000001,0.2825569492236159
0,0.0,0,0,0,0,0.0,0.0,0.0
1,25.0,0,2,0,0,8.0,0.8,0.18058402419533245
1,22.5,2,0,1,4,6.5,1.7,0.17327741799993496
0,30.0,0,0,0,0,9.0,2.8,0.4776507075014538
0,20.0,1,1,0,0,5.0,3.4,0.0
1,22.5,2,2,1,2,6.575,3.7749999999999995,0.07636508900944691
1,20.0,1,0,2,2,7.5,4.3,0.08412399685469137
0,20.0,1,0,1,3,5.3,6.18,0.5704992670139839
1,23.333333333333332,1,0,0,1,8.0,3.625,0.060139604590356735
0,25.0,0,1,1,0,13.0,3.3,0.005667310207386186
1,15.0,0,2,0,0,0.0,0.0,0.0
1,20.0,2,0,0,3,6.5,5.583333333333333,0.08569581833277361
1,22.5,2,0,3,3,7.25,2.4749999999999996,0.06169556057628424
0,24.0,0,0,0,1,7.0,2.6,0.27184014869888473
1,27.5,1,1,1,1,6.0,1.0,0.4857437101261084
1,20.0,2,0,0,2,6.125,4.625,0.2165167626327001
1,25.0,2,0,0,6,6.65,1.475,0.11250187829181682
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,3,0,4,3,7.1,4.720000000000001,0.21072318929589023
0,18.333333333333332,1,0,0,1,5.333333333333333,3.1,0.056484704534523415
0,20.0,0,0,2,1,7.25,1.25,0.07001750437609403
0,0.0,0,0,4,0,0.0,0.0,0.0
0,17.5,1,0,0,3,6.333333333333333,3.7000000000000006,0.21857925549334303
1,20.0,0,2,2,0,6.5,3.6,0.09403353695628153
0,23.333333333333332,1,0,0,1,0.0,0.0,0.0
0,20.0,2,0,0,2,8.666666666666666,2.6666666666666665,0.23867172467734768
1,20.0,0,0,0,0,6.5,3.2,0.05140070143825777
1,22.5,4,0,0,2,6.0,3.3875,0.12975825118879467
0,23.333333333333332,2,1,2,1,8.125,3.95,0.27745033986428513
1,30.0,0,0,0,2,0.0,0.0,0.0
1,20.0,1,0,2,3,7.25,5.1,1.2541377186858136
0,0.0,0,0,0,1,0.0,0.0,0.0
1,17.5,3,2,3,3,5.75,3.0250000000000004,0.20480440100834096
1,15.0,0,0,1,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0.0,0.0,0.0
0,18.75,0,0,0,2,7.5,4.0,0.03278688524590164
0,20.0,0,2,0,1,7.5,2.75,0.07325569863663028
1,20.0,4,0,3,2,7.366666666666667,2.4,0.17657368009284333
1,23.75,1,0,0,2,7.0,4.5,0.46708137560895846
0,20.0,0,0,0,0,0.0,0.0,0.0
0,23.333333333333332,0,1,0,1,9.25,1.6749999999999998,0.062307885648324846
0,20.0,2,0,3,1,7.166666666666667,3.4333333333333336,0.28470432114103866
0,25.0,0,1,1,0,7.5,7.8,1.668956043956044
1,22.5,1,0,1,2,6.0,2.766666666666667,0.11240584041844215
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0.0,0.0,0.0
0,10.333333333333334,0,0,0,0,4.625,4.175,0.7017729616524426
0,25.0,0,0,1,1,6.0,0.1,0.09299135920998491
0,20.0,1,0,0,1,6.375,3.7749999999999995,0.07125449285822057
1,20.0,2,2,2,3,5.5,1.0,0.04706770561969596
1,20.0,1,0,1,1,11.875,2.75,0.2648788410356803
0,20.0,1,0,2,3,11.25,2.1,0.3641658240247001
0,0.0,0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,1,2,5.6,4.42,0.3141245061585499
1,25.0,0,1,1,0,9.5,2.8,0.1297016861219196
0,5.0,0,0,0,0,12.0,6.1,0.08495575221238938
0,20.0,4,0,0,4,6.3,2.1,0.14835393785655918
0,20.0,2,1,1,3,6.875,2.975,0.09918755988834925
1,31.0,0,0,0,2,17.0,1.4,0.0464926590538336
1,28.333333333333332,0,0,0,1,5.0,2.25,0.1905946150301856
1,30.0,1,0,1,3,7.0,2.3,0.5532102082850245
1,27.5,2,0,1,3,5.666666666666667,1.8666666666666665,0.1155927807238793
0,20.0,0,2,2,1,4.833333333333333,4.5,0.16937581355295217
1,22.5,2,0,1,3,6.875,2.425,0.14838783139503423
0,20.0,1,0,0,1,6.0,2.1,0.18829105579005545
0,20.0,0,0,1,0,6.5,6.6,0.14845831747240198
1,22.5,0,0,1,1,8.75,3.9,0.4804160831846166
0,20.0,1,0,1,1,5.5,1.15,0.056188305238624954
1,25.0,1,0,0,0,8.0,3.0,0.12334801762114538
1,22.5,2,0,0,5,8.25,2.625,0.27431759536610933
0,20.0,3,0,1,3,0.0,0.0,0.16899651582067993
1,35.0,2,1,1,2,8.5,1.4000000000000001,0.035028022417934346
0,27.5,1,0,0,1,0.0,0.0,0.0
0,25.0,0,0,1,0,9.75,4.35,0.6132050634283646
0,20.0,1,2,2,3,8.25,2.1,0.17589807196548768
1,23.333333333333332,0,0,1,2,8.875,2.8000000000000003,0.31391568038832196
0,25.0,2,0,2,1,10.25,3.55,7.593973778777106
1,25.0,1,0,1,2,11.833333333333334,4.3999999999999995,0.9459808131291689
0,25.0,1,0,0,1,7.5,1.6,0.015092712376024149
0,25.0,0,0,0,0,5.5,3.95,0.222093135831155
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,1,2,1,1,8.0,1.0,0.041300980898296334
0,20.0,1,0,0,2,4.75,4.1499999999999995,0.14653410193211724
1,22.5,2,1,3,3,7.875,1.5,0.046572612886822476
1,20.0,0,0,1,0,0.0,0.0,0.0
0,20.0,2,0,1,1,7.0,4.216666666666666,0.1580650415375465
1,22.5,2,0,2,3,6.666666666666667,3.275,0.3682175605837945
1,20.0,1,0,0,2,7.0,2.8249999999999997,0.24838096363369896
0,15.0,0,0,0,0,5.5,3.1500000000000004,0.09085662196059392
1,29.0,0,0,0,1,11.75,0.7000000000000001,0.2327855938466713
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,0,2,4.625,3.1999999999999997,0.18062088340669621
1,23.333333333333332,2,0,1,1,7.0,3.825,0.7373007811560478
0,20.0,0,0,1,2,6.625,2.075,0.23936055956156885
0,20.0,0,2,1,0,9.0,0.2,0.011582117211026175
0,0.0,0,0,0,0,0.0,0.0,0.0
1,22.5,3,0,1,2,6.0,3.7600000000000002,0.14016969765100618
1,23.333333333333332,1,0,0,2,6.25,2.75,0.09426798477463252
1,20.0,2,0,3,5,6.375,7.075,0.47814751595330945
1,18.333333333333332,4,0,0,3,12.166666666666666,5.516666666666666,0.12
0,0.0,0,0,0,0,0.0,0.0,0.0
0,20.0,1,1,1,2,10.0,3.4,0.0
1,25.0,1,0,0,1,7.35,1.3,0.2671711048190536
1,25.0,1,0,1,1,5.9,2.9799999999999995,0.04684455826454044
0,30.0,0,0,0,2,0.0,0.0,0.0
0,20.0,0,0,1,1,6.0,2.15,0.17980498659470065
1,15.0,0,0,0,0,0.0,0.0,0.0
0,21.25,2,0,3,1,6.225,2.925,0.10894189140282434
1,22.5,1,1,0,2,7.375,3.0500000000000003,0.11749708273349263
0,0.0,0,0,1,0,0.0,0.0,0.0
1,30.0,0,0,0,1,8.875,3.3749999999999996,0.11379337360652392
1,20.0,2,0,0,2,6.333333333333333,3.366666666666666,0.3032832667057798
0,0.0,0,0,0,0,6.0,0.4,0.0
1,20.0,2,0,1,2,7.125,4.85,0.4243911686293835
0,0.0,0,0,0,0,0.0,0.0,0.0
1,28.0,0,0,0,1,0.0,0.0,0.0
1,23.333333333333332,1,0,2,1,18.0,9.2,0.2296983758700696
0,20.0,0,0,0,0,5.0,4.05,0.08003876302868464
1,22.5,0,0,1,3,7.5,1.9,0.0
0,15.0,1,0,0,1,5.75,5.15,3.0016579248809308
1,15.0,0,2,0,0,0.0,0.0,0.0
1,23.75,1,0,0,3,6.5,2.5,0.10903426791277258
1,20.0,2,2,2,3,5.5,1.0,0.04706770561969596
0,0.0,0,0,0,0,6.5,4.6,0.10251355347461803
1,23.333333333333332,2,0,2,3,7.5,3.2,0.06334891340086445
0,22.5,1,0,0,2,9.75,2.5999999999999996,0.0864972619299919
1,25.0,1,0,0,3,7.5,2.6999999999999997,0.31508388781834973
0,20.0,2,0,2,3,6.375,5.125,0.16230433479295814
1,23.333333333333332,2,1,2,2,1.875,0.5,0.07885645885534248
1,25.0,2,0,1,3,7.375,1.0,0.017502582023568865
