label,speed_limit,ramp,tree,has_crosswalk,narrow_sidewalk,steep_slope,poor_condition
0,21.666666666666668,2,0,1,6.25,3.125,0.0432278358569181
0,20.0,0,4,0,7.5,1.9,0.0
0,20.0,0,2,0,7.35,2.4000000000000004,0.08070800166442402
0,21.666666666666668,2,0,1,6.2,3.3,0.04675568434749855
1,20.0,1,0,3,7.5,2.1333333333333333,0.6594304065499718
1,20.0,0,0,0,5.25,3.65,0.15458501692234677
1,25.0,0,1,0,8.0,4.4,0.007946756729909606
1,27.5,0,0,0,0.0,0.0,0.0
0,15.0,0,0,0,9.0,0.9,0.0
0,15.0,1,0,1,6.0,2.6333333333333333,0.16337531049581558
1,20.0,2,0,5,9.4,2.14,0.0671248319035439
1,25.0,1,1,1,9.75,1.3,0.034516534558646915
0,20.0,1,1,1,9.75,2.1500000000000004,0.04115533868674838
1,20.0,0,0,0,6.0,1.55,0.2679292247819788
0,35.0,0,0,0,10.0,2.5999999999999996,0.043204390372462625
0,0.0,0,0,1,0.0,0.0,0.0
1,20.0,2,0,1,4.4799999999999995,4.0,0.1828343484854437
1,35.0,1,1,2,8.0,2.4,0.15013404825737264
1,23.75,2,1,6,8.5,3.675,0.07579042281130784
1,30.0,3,0,5,9.5,0.9666666666666668,0.044563959915787765
0,25.0,1,0,2,11.75,2.4,0.2062959690478073
0,20.0,0,0,0,0.0,0.0,0.0
0,15.0,0,0,0,0.0,0.0,0.0
1,20.0,1,0,0,0.0,0.0,0.0
0,20.0,0,0,0,7.25,4.1,0.0079923273657289
0,20.0,0,0,0,5.5,2.6,0.4608516483516483
0,20.0,2,0,2,3.0,1.15,0.09987841654845814
0,25.0,0,0,1,11.0,1.4,0.7348969712367592
0,15.0,0,2,0,18.0,1.8,0.0
1,21.666666666666668,2,0,1,6.5,4.166666666666667,0.1846442808631614
0,20.0,2,0,3,9.0,5.9,0.13055971776394176
1,23.75,2,0,4,8.125,2.825,0.044378530521482926
0,20.0,4,2,4,6.916666666666667,5.216666666666667,0.7664553344997458
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,2,9.0,3.5,0.10204531121535346
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,0,0,2,8.0,1.2,0.0
1,20.0,2,1,1,6.5,1.95,0.21053818849637496
0,0.0,0,1,0,18.5,3.5,0.12797074954296161
0,25.0,2,0,2,8.0,2.55,0.43658396864516774
0,0.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,3,5.333333333333333,2.6,0.09676237089477395
1,17.5,1,0,3,7.5,1.75,0.0436046511627907
0,25.0,2,0,2,8.75,2.2,0.04115495165926313
1,22.5,0,0,2,7.0,2.4,0.26366950182260024
0,20.0,0,0,0,7.25,4.5,0.17055984207674113
0,18.75,3,0,5,6.25,3.216666666666667,0.3056918562296424
1,27.0,0,0,2,6.0,2.8,0.030979498861047835
1,20.0,2,0,3,6.5,4.833333333333333,0.03624412933636934
1,22.5,2,1,1,6.375,4.575,0.29288289676759816
0,25.0,1,0,2,5.0,3.15,0.3760722346753913
0,20.0,0,0,0,7.0,2.6,0.14623062087360586
1,23.75,2,0,5,7.0,2.625,0.130671973076872
1,31.25,1,1,1,7.0,5.4,0.02700897825925651
1,23.333333333333332,2,0,1,9.0,6.266666666666667,0.28194118691515235
1,18.75,2,1,5,10.4,3.7,0.228049457911228
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,0,0,0,7.5,3.7,0.11557859344354161
1,24.285714285714285,0,0,0,0.0,0.0,0.0
0,23.333333333333332,0,1,1,5.5,3.55,0.4158251606578337
0,25.0,0,0,0,15.0,4.7,0.16552250190694126
0,20.0,1,1,2,7.5,3.6,0.5166558649419419
0,20.0,1,1,3,11.0,3.2,0.11684478001250297
1,20.0,1,1,1,7.166666666666667,10.6,0.18242635069268265
0,20.0,2,0,3,8.1875,3.5625,0.3880106604359319
0,0.0,0,0,0,0.0,0.0,0.0
1,30.0,0,0,1,7.5,2.5,0.025715416062244496
1,25.0,1,0,3,8.5,2.55,0.13498285631296014
1,25.0,2,0,1,6.583333333333333,3.6666666666666665,0.08824703412058442
1,25.0,2,0,5,6.5,2.75,0.15070529162734617
0,20.0,3,0,1,5.0,2.0,0.11960207453644209
0,20.0,0,0,0,4.0,2.6,0.030418250950570342
1,22.5,1,1,3,12.666666666666666,4.2,0.27757186590699523
0,20.0,2,0,1,8.625,2.15,0.05947231833910035
1,20.0,1,0,1,6.333333333333333,2.1666666666666665,0.4304590993165884
0,20.0,2,2,3,6.916666666666667,6.066666666666666,0.7649129936485215
0,25.0,2,0,2,8.5,4.199999999999999,0.8057224651043933
0,0.0,0,0,0,0.0,0.0,0.0
0,30.0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,1,5.6,2.72,0.42906914644454763
0,0.0,0,0,0,0.0,0.0,0.0
1,30.0,1,1,1,9.5,2.2,0.18773136408160424
0,20.0,1,0,1,5.75,3.15,0.0
0,28.75,2,0,1,5.5,3.066666666666667,0.0539396041892975
0,27.5,2,1,1,7.0,4.825,0.1016326133140338
0,19.0,0,0,1,8.0,3.0500000000000003,0.333325926039801
0,23.75,4,0,6,6.875,4.4375,0.03653906203903398
0,20.0,2,0,1,7.0,4.45,0.4103762897277218
1,25.0,1,1,1,7.5,2.6333333333333333,0.6885864499624503
0,20.0,2,0,3,6.5,1.9,0.10764411642670979
1,22.5,0,0,3,12.0,3.1,0.08002783576896312
0,20.0,2,0,1,6.75,5.7,0.1291503732502906
1,20.0,1,0,7,8.25,3.033333333333333,0.15496164033357293
1,23.333333333333332,2,0,3,8.5,4.3,0.7231118306834996
0,15.0,1,2,1,10.0,0.9,0.0
0,20.0,1,0,1,15.0,1.15,0.09117267420579113
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,0,1,0,10.0,4.15,0.22217017432328437
1,20.0,2,0,2,0.0,0.0,0.014204545454545454
1,26.0,0,0,0,10.0,2.7,0.1662355447352404
1,25.0,0,0,0,6.666666666666667,2.466666666666667,0.1259124087591241
1,31.0,0,0,1,15.25,3.8000000000000003,0.038361419946096285
1,27.5,1,2,2,10.0,0.1,0.030208100246140075
1,15.0,2,0,0,7.5,2.9,0.8360858794384806
1,23.333333333333332,2,1,1,8.75,3.5999999999999996,0.09985581755029938
1,30.0,0,0,0,0.0,0.0,0.0
0,0.0,1,0,0,12.0,1.9,0.05418302162702994
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,0,1,0,6.25,5.1,0.11041558583403871
0,25.0,0,0,0,8.0,0.8,0.017523364485981307
1,20.0,4,0,2,6.333333333333333,2.65,0.08077542800916843
0,23.333333333333332,0,1,1,7.0,8.05,0.0
1,20.0,2,0,1,10.666666666666666,0.9,0.013047138047138048
1,25.0,0,0,0,3.5,0.5,0.4265625
0,18.333333333333332,1,0,0,6.75,3.5250000000000004,0.05352584034445457
1,20.0,2,1,5,8.25,1.775,0.1839938627967882
1,22.5,2,0,3,7.75,6.225,0.3771023371475744
0,18.75,2,1,2,7.0,3.075,0.23142284004596972
0,18.333333333333332,0,0,0,8.5,3.4,0.08206317061153462
0,15.0,2,1,1,6.7,5.1000000000000005,0.11329167340172085
1,18.333333333333332,2,0,3,7.5,3.6500000000000004,0.13093455380382235
1,23.333333333333332,1,0,3,7.625,2.475,0.4392519213116484
1,21.0,3,0,4,7.2,2.7399999999999998,0.18217107573005925
1,20.0,1,0,2,8.25,1.9,0.06735086593970493
0,20.0,2,0,3,6.625,2.4250000000000003,0.04817817729418023
1,25.0,2,0,5,8.0,1.1,0.2901677276711375
0,15.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,1,0.0,0.0,0.0
0,20.0,1,0,1,4.4,4.58,0.27833199388150553
1,30.0,1,0,1,10.0,2.5,0.6102522375915378
1,23.333333333333332,2,0,1,5.916666666666667,2.2333333333333334,0.05498686525598742
0,20.0,2,0,1,6.75,5.35,0.11229503435598334
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,9.25,4.800000000000001,0.16081750619322874
1,27.5,2,0,3,5.666666666666667,1.8666666666666665,0.1155927807238793
1,25.0,2,0,2,7.75,3.95,0.021067415730337078
1,23.333333333333332,2,0,1,8.333333333333334,2.1999999999999997,0.04420246156853918
0,20.0,2,1,1,2.0,1.2,0.06266893760806555
1,18.75,4,0,4,6.125,2.0857142857142854,0.06586014432071165
1,25.0,1,0,1,7.75,3.05,0.05469745477678714
1,23.75,3,0,2,8.375,2.575,0.08424449235307405
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,4,1,3,8.0,3.4749999999999996,0.13527551121240677
0,25.0,2,0,1,9.0,2.0333333333333337,0.16899341607284582
1,20.0,3,0,3,6.5,4.95,0.07774504357119814
0,25.0,0,0,1,4.5,1.6,0.034553365753775274
0,35.0,2,1,2,7.0,2.3,0.042323623833191
1,22.5,2,0,6,6.625,3.175,0.109505769208531
1,23.333333333333332,2,0,1,8.0,2.9,0.39296052260254904
0,20.0,0,1,0,0.0,0.0,0.0
0,20.0,0,0,0,6.166666666666667,4.133333333333333,0.18078285536906893
1,24.0,1,0,4,6.333333333333333,3.6333333333333333,0.1258303506386892
0,20.0,0,0,0,7.0,2.25,0.4856767731464512
0,18.333333333333332,1,0,1,4.0,5.625,0.04603092065644536
1,20.0,2,0,5,11.625,3.625,0.22335735821255917
1,20.0,2,0,1,6.5,2.4000000000000004,0.10683594236654174
1,23.333333333333332,3,0,5,6.5,2.3,0.012390842577295256
0,20.0,0,0,0,6.75,4.1,0.14409810478140017
1,20.0,0,0,0,13.5,4.15,0.04758558819263459
1,22.5,2,0,6,6.625,3.175,0.109505769208531
1,20.0,2,0,1,8.5,4.075,0.2350310233388042
1,21.25,1,0,3,9.5,1.0,0.05465903175429464
0,20.0,1,0,0,0.0,0.0,0.0
1,15.0,2,0,3,0.0,0.0,0.0
1,21.666666666666668,2,0,1,5.5,5.583333333333333,1.1778102544416182
0,35.0,1,0,1,5.0,2.4,0.13844487858211976
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,3,1,2,2.5,0.75,0.0
0,20.0,1,0,0,0.0,0.0,0.04393673110720562
1,22.5,1,0,3,8.0,3.0999999999999996,0.06519360987199854
1,20.0,1,0,5,7.125,2.625,0.1348811316862287
0,25.0,2,0,1,0.0,0.0,0.0
1,30.0,3,1,5,9.5,0.9666666666666668,0.044563959915787765
1,20.0,0,1,0,5.166666666666667,3.266666666666667,0.15393565654943528
0,11.666666666666666,2,4,0,3.375,7.2,0.160623865094041
0,15.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,3,6.5,4.0,0.10678187066875304
0,20.0,3,1,4,4.75,5.3125,0.40233742508149517
1,17.5,3,1,3,5.75,3.0250000000000004,0.20480440100834096
1,22.5,2,0,5,11.0,2.066666666666667,0.06895612479986564
1,21.666666666666668,2,0,1,9.666666666666666,0.5,0.04549897395745378
1,25.0,0,1,0,10.0,3.8333333333333335,0.18915171773393882
0,0.0,0,0,0,0.0,0.0,0.0
1,23.75,0,0,2,0.0,0.0,0.0
1,20.0,1,0,3,8.0,4.25,0.17778994864514525
1,23.333333333333332,1,0,1,6.5,2.7750000000000004,0.19200725683358139
0,65.0,0,0,0,9.0,4.9,0.08188291139240507
1,20.0,2,0,5,9.125,8.375,0.07128236663760797
0,20.0,1,1,1,6.833333333333333,3.4333333333333336,0.22583224240507935
1,20.0,2,0,2,4.625,3.1999999999999997,0.18062088340669621
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,0,0,1,5.5,4.75,0.14752595455990297
0,0.0,0,0,0,0.0,0.0,0.0
1,27.857142857142858,0,0,0,0.0,0.0,0.0
1,20.0,1,0,1,7.666666666666667,3.1,0.0
0,25.0,1,0,1,4.5,1.1,0.03563572371315442
0,25.0,2,1,2,11.5,2.1,0.08443724086997574
0,25.0,0,0,0,7.5,2.7,0.18508997429305912
1,20.0,2,1,5,7.0,4.2749999999999995,0.3728644460374746
0,0.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,1,7.5,2.7,0.21182242817387367
1,24.0,1,0,2,12.5,1.4,0.11846715496937396
1,20.0,2,2,5,7.5,2.575,0.05532937073114949
1,22.5,0,0,1,0.0,0.0,0.0
1,20.0,2,0,1,6.875,2.7,0.23538632920702152
1,22.5,2,0,1,6.5,3.45,0.047289315084378
0,0.0,0,0,0,0.0,0.0,0.0
0,15.0,2,0,1,6.5,2.4,0.23102075632641456
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,1,9.5,2.2,0.0248134933506325
1,22.5,1,0,1,5.916666666666667,2.3833333333333333,0.2648299735103015
1,30.0,0,0,0,8.0,2.3,0.018527095877721167
0,30.714285714285715,0,0,0,0.0,0.0,0.0
0,20.0,1,0,1,0.0,0.0,0.08119925046845722
1,15.0,2,0,3,0.0,0.0,0.0943952802359882
0,20.0,3,0,4,6.333333333333333,2.74,0.0911249674200927
1,18.333333333333332,0,0,1,2.75,1.15,0.0
0,20.0,2,0,1,7.75,2.5333333333333337,0.1148063218002051
1,35.0,1,0,2,15.5,3.9,0.14708710686405893
0,0.0,0,0,0,0.0,0.0,0.0
0,18.333333333333332,0,3,1,8.299999999999999,1.9000000000000001,0.21003706176008538
1,22.5,1,0,3,8.35,1.9,0.05263688475237809
1,28.333333333333332,1,1,1,9.0,1.6,0.0
0,25.0,1,0,1,8.0,3.3,0.21709633649932158
0,20.0,0,0,0,8.0,2.7,0.036973833902161544
1,20.0,2,0,1,5.125,7.824999999999999,0.06350531063317119
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,18.333333333333332,1,1,1,5.75,4.325,0.3248312642075764
1,22.5,2,0,0,8.3,1.45,0.063526364927664
0,20.0,1,0,3,2.5,0.525,0.12847438565725472
1,20.0,2,0,4,8.5,6.675,0.07486531273550551
1,30.0,0,0,2,11.5,1.85,0.01294328475868122
0,20.0,2,0,2,7.0,4.15,0.14681384557742744
0,21.25,2,0,3,8.0,2.95,0.24845567366019256
0,20.0,0,0,0,8.75,4.1,0.25197048000344624
0,18.333333333333332,2,0,1,4.2,1.3800000000000001,0.0
1,25.0,1,0,0,11.25,3.3,0.07122554488625918
1,25.0,2,0,2,6.75,1.5,0.04258065877784188
1,23.333333333333332,2,0,1,6.416666666666667,2.85,0.05623131978782812
1,30.0,1,2,1,9.0,0.7,0.08990856755841517
1,22.5,4,0,5,6.25,2.9375,0.3059962900636947
1,22.5,3,2,3,10.0,2.1500000000000004,0.031855622911972165
0,35.0,1,0,1,0.0,0.0,0.0
1,20.0,2,3,2,14.0,5.95,0.34217007269885624
0,22.5,1,0,1,9.0,4.55,0.3608149461962432
0,25.0,0,0,0,9.5,4.5,0.04435107376283847
1,25.0,0,0,0,10.5,1.3,0.0
0,25.0,0,0,0,9.5,2.5,0.5202106351360083
1,20.0,2,2,5,7.5,2.575,0.05532937073114949
1,30.0,2,0,2,7.5,1.5,0.08220443349753695
0,0.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,2,0,3,8.5,4.033333333333333,0.19370577123510554
0,18.333333333333332,2,0,1,7.0,4.1,0.929858419360943
0,18.333333333333332,0,1,1,6.75,3.3499999999999996,0.16801434904645735
1,23.333333333333332,2,0,3,7.5,4.033333333333333,0.3809817809234322
1,20.0,2,0,2,4.625,3.1999999999999997,0.18062088340669621
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,5,5.125,1.675,0.1657570177524059
0,25.0,1,1,1,10.0,0.1,0.0
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,1,1,1,11.5,2.9,0.07794763376158725
0,25.0,0,1,0,15.0,3.1,0.27577937649880097
1,21.25,3,0,4,6.857142857142857,1.8714285714285714,0.07200110496731085
1,35.0,1,0,0,11.0,0.6,0.0
1,21.25,0,0,2,7.0,2.966666666666667,0.13183475091130012
1,21.25,3,0,3,16.0,2.1,0.04551494447640184
0,23.333333333333332,2,0,2,7.75,2.875,0.48289301927679373
0,15.0,1,0,0,0.0,0.0,0.0
0,20.0,0,0,0,4.5,5.7,0.05681000622229136
1,22.5,1,0,5,7.125,3.1500000000000004,0.022573112553186503
0,20.0,2,0,1,7.833333333333333,1.5666666666666667,0.011545566502463054
0,25.0,0,1,1,6.35,3.8,0.12792877225866917
1,19.0,3,0,2,7.25,0.75,0.0
1,23.333333333333332,2,0,1,8.375,3.5749999999999997,0.12305620668895464
1,15.0,3,0,2,0.0,0.0,0.0471976401179941
1,22.5,0,0,0,6.666666666666667,2.2333333333333334,0.038519796232161806
1,23.333333333333332,2,1,1,8.75,3.5999999999999996,0.09985581755029938
1,35.0,0,0,0,5.0,2.2,0.13185228289502499
1,25.0,0,1,0,10.0,2.5,0.4595060310166571
1,21.666666666666668,0,0,1,0.0,0.0,0.0
1,25.0,0,0,0,7.0,3.25,0.014506636322880146
1,18.75,2,0,4,7.666666666666667,2.075,0.26371035589016373
0,30.0,1,0,1,5.5,1.6,0.09487870619946091
0,65.0,0,0,0,39.0,0.2,0.019652697576911887
0,20.0,2,0,2,6.75,3.9499999999999997,0.47244641366074175
0,20.0,1,0,1,7.5,6.3,0.46212331041991156
0,0.0,0,2,0,0.0,0.0,0.0
0,20.0,0,0,0,7.0,2.25,0.02220552366128794
1,23.75,1,0,5,6.75,2.275,0.13067696997133418
0,18.333333333333332,2,0,1,5.5,2.6666666666666665,0.12131441668369725
1,25.0,2,0,4,32.5,2.475,0.15384331935145248
1,20.0,2,0,3,6.0,2.5,0.10938308204204264
0,0.0,2,0,2,0.0,0.0,0.0
1,22.5,2,0,2,5.75,3.075,0.177661438439573
0,21.666666666666668,0,0,0,7.5,2.6500000000000004,0.09254498714652956
1,23.333333333333332,2,0,1,5.916666666666667,2.8333333333333335,0.25229383456102833
0,0.0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,3,9.833333333333334,6.3,0.39586793017474003
1,20.0,0,0,0,0.0,0.0,0.0
0,5.0,2,0,1,11.0,2.4,0.3278830251090062
1,22.5,2,0,3,6.75,7.45,0.12425503569863289
0,20.0,2,0,1,8.333333333333334,1.7666666666666666,0.16141439922664666
1,23.333333333333332,0,0,0,9.0,4.0,0.36580325158445853
1,23.333333333333332,2,0,1,9.0,2.7000000000000006,0.34823660251476146
0,20.0,1,0,1,7.5,2.8,0.05778929672177081
1,23.75,2,0,2,9.1,2.9,0.04659080590217342
1,17.5,2,2,5,7.625,3.375,0.06270967361027598
0,15.0,0,1,0,4.5,6.9,0.03567024837061829
0,20.0,0,0,0,6.5,6.6,1.0872974385781495
1,23.333333333333332,1,0,2,8.166666666666666,2.3000000000000003,0.02804650658687233
0,20.0,4,0,6,6.9375,3.3625,0.07794562499658131
0,23.333333333333332,2,0,1,9.75,3.275,0.2555486746835312
1,22.5,1,0,2,6.625,8.174999999999999,0.18728589306491705
1,22.5,0,0,1,12.0,0.7,0.009623797025371828
1,25.0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,1,4.833333333333333,4.05,0.3710782385128668
0,25.0,1,0,0,6.5,5.0,0.0
0,20.0,1,6,0,6.5,3.9,0.0
1,22.5,0,0,0,0.0,0.0,0.0
1,25.0,2,0,5,7.75,3.475,0.14642548791958887
1,35.0,1,0,2,6.0,2.3,0.2092675152914604
0,20.0,2,0,2,6.3,3.5,0.07282189454497182
1,23.333333333333332,1,0,1,4.833333333333333,4.216666666666667,0.09986622189702155
0,0.0,0,0,0,0.0,0.0,0.0
0,30.0,1,1,1,7.75,1.4000000000000001,0.15942617908186063
1,23.333333333333332,0,1,2,8.0,2.8666666666666667,0.4342160374777931
0,18.75,4,0,2,6.5,3.7666666666666657,0.1939023367613241
1,24.0,0,0,2,11.25,4.800000000000001,0.23247744923902064
1,20.0,2,2,1,1.75,0.65,0.002293110476966979
1,22.5,2,0,1,7.5,2.466666666666667,0.1136233377729219
0,20.0,2,0,2,8.125,2.425,0.3897227732703713
0,20.0,2,0,1,5.75,4.050000000000001,0.2986159508700475
0,23.333333333333332,0,0,0,0.0,0.0,0.0
0,20.0,0,0,0,7.5,0.55,0.0
0,15.0,0,0,0,8.25,2.75,0.09736987282205796
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,8.0,1.8,0.09661096228260407
1,23.75,3,0,2,9.5,1.925,0.26385110035818315
1,22.5,3,0,2,6.666666666666667,3.1,0.23100159250558447
0,18.75,1,2,2,6.625,3.85,0.07023066247880985
0,18.333333333333332,2,0,1,5.333333333333333,3.5,0.3718633080738078
0,19.0,1,0,2,6.5,4.3,0.536400950529272
1,31.666666666666668,0,0,1,15.0,1.4,0.0
1,25.0,0,0,0,10.5,1.3,0.0
1,29.0,2,0,1,12.0,1.8,0.00868443253436554
0,23.75,0,0,2,9.0,3.0,0.09517294677810523
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,2,1,2,6.25,2.7,0.1858935128518972
1,18.333333333333332,1,0,1,5.25,5.45,0.7183189751372584
1,23.333333333333332,2,1,3,6.75,3.8,0.10048728860401075
0,25.0,0,0,0,7.0,2.8,0.09684560044272275
1,23.333333333333332,1,0,1,7.5,2.7,0.21182242817387367
0,20.0,0,1,0,6.0,1.85,0.012180267965895249
1,23.333333333333332,0,0,1,9.375,1.1999999999999997,0.11123492876595287
1,22.5,1,0,2,7.25,2.375,0.14222613881153237
1,23.333333333333332,0,0,0,10.0,0.6,0.17411225658648338
1,20.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,2,7.666666666666667,3.1999999999999997,11.377903364868983
1,25.0,1,0,1,8.25,4.300000000000001,0.13326967059183395
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,4,7.125,3.325,0.36053620889303295
0,18.333333333333332,2,0,1,5.4,2.3800000000000003,0.16584926005034908
1,22.5,2,0,3,8.0,1.35,0.043834896113109444
1,20.0,1,0,4,9.0,4.9,0.21236828637329203
0,28.333333333333332,1,0,3,7.5,8.5,0.1016949152542373
0,23.333333333333332,0,0,0,0.0,0.0,0.0
0,25.0,0,0,0,11.0,2.25,0.30322654056490855
0,15.0,2,0,0,6.5,1.55,0.1347936949466852
1,20.0,1,0,0,6.5,3.4000000000000004,0.22167654808959159
0,21.25,3,1,5,8.75,2.933333333333333,0.1333091770042181
1,21.25,1,0,2,11.0,2.3600000000000003,0.1058154193774592
0,23.333333333333332,2,0,1,8.0,2.55,0.2045374905030258
0,20.0,2,0,1,5.666666666666667,3.0666666666666664,0.15903729140747516
1,30.0,1,0,2,7.75,2.4,0.3244154700890937
1,22.5,2,0,3,7.75,6.225,0.3771023371475744
0,21.666666666666668,2,0,1,10.25,4.9,0.4375170624295287
0,23.333333333333332,2,1,1,6.583333333333333,2.4666666666666663,0.14153860014741468
1,22.5,2,0,0,7.5,5.449999999999999,0.15144951806780543
0,18.333333333333332,0,0,1,5.125,5.0,0.32641525425169254
0,0.0,0,0,0,7.5,4.8,0.4739144523655217
0,15.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,2,8.5,1.4333333333333333,0.12545375286962046
0,23.333333333333332,3,0,1,5.25,3.4499999999999997,2.2445276534108496
0,20.0,2,0,1,7.0,3.5800000000000005,0.04199992540564917
0,22.5,1,0,2,6.375,3.85,0.07066880033028741
0,22.5,1,0,1,6.75,0.44999999999999996,0.011403508771929825
1,23.333333333333332,1,1,1,8.333333333333334,4.7,0.5686084601738831
1,23.333333333333332,0,0,1,9.25,1.8,0.2672147995889003
0,15.0,0,2,1,13.333333333333334,1.7666666666666668,0.19280205655526994
0,20.0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,3,6.75,2.65,0.1146415715417211
1,22.5,2,1,2,7.0,2.725,0.3763305982125913
1,26.25,1,0,1,0.0,0.0,0.0
1,20.0,2,1,3,6.0,2.6500000000000004,0.17012067902613837
1,23.333333333333332,2,1,2,1.875,0.5,0.07885645885534248
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,0,1,0,9.5,4.15,0.1212831344495493
0,20.0,2,2,1,7.333333333333333,6.0,0.11877153319135787
1,21.25,3,0,5,5.416666666666667,2.266666666666667,0.029380535264018046
0,0.0,0,0,0,0.0,0.0,0.0
0,25.0,1,0,1,5.75,3.8,0.07449950244497469
0,20.0,1,0,1,6.833333333333333,5.366666666666667,0.2659474105824896
0,0.0,0,0,0,0.0,0.0,0.0
0,21.666666666666668,0,0,0,7.5,2.6500000000000004,0.09254498714652956
0,0.0,1,0,1,12.0,1.2,0.02574587308799031
0,22.5,1,0,3,12.5,2.3,0.0
0,20.0,2,1,4,6.916666666666667,3.3000000000000003,0.11196307884308765
0,20.0,1,0,3,7.5,1.95,0.5426022754722195
1,24.0,1,0,4,6.25,4.25,0.08798768923739995
1,18.333333333333332,2,0,1,11.933333333333332,1.3333333333333333,0.06501134882253597
0,0.0,0,0,0,0.0,0.0,0.0
0,20.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,0,0,0,0.0,0.0,0.0
0,23.75,2,0,5,7.0,2.25,0.07573584551931009
0,15.0,0,0,0,7.5,2.5,0.5574614065180102
1,25.0,1,0,0,6.75,2.85,0.12943786163591126
0,35.0,0,0,0,20.0,1.8,0.020761175588908467
0,22.5,3,0,6,8.25,4.0375,0.2603845386197552
1,25.0,2,0,5,7.625,2.8000000000000003,0.3895251916443077
0,15.0,0,0,0,3.0,1.25,0.24983512433564806
0,20.0,1,1,3,5.75,3.85,0.2327437239583929
0,18.333333333333332,0,0,0,6.5,2.5250000000000004,0.08932566283848721
0,18.333333333333332,2,0,1,6.166666666666667,3.3833333333333333,0.6432060933660422
0,0.0,0,0,0,0.0,0.0,0.0
0,18.333333333333332,3,0,1,8.75,3.3,0.3587524972555758
0,20.0,0,2,0,7.5,4.1,0.08038585209003216
1,23.333333333333332,2,1,3,6.75,3.8,0.10048728860401075
1,27.5,2,0,2,6.5,1.6,0.10419998189662975
1,20.0,4,0,3,9.25,5.225,0.34568518240514934
0,17.5,2,1,1,7.0,2.6750000000000003,0.04647905773450207
1,29.0,3,0,1,16.0,4.5,0.18881081622989343
1,20.0,1,0,1,7.0,2.7,0.029255758060167565
0,20.0,0,3,0,7.0,1.0,0.1902848631343761
1,23.333333333333332,3,0,2,8.2,2.65,0.37141266659984956
1,23.75,1,0,2,9.0,2.35,0.027404921700223715
0,22.5,2,1,1,8.125,1.5,0.12646923086202735
1,23.333333333333332,2,0,1,6.75,3.125,0.13226677657255195
1,23.333333333333332,2,0,3,7.75,3.516666666666666,0.23065449634552482
0,25.0,0,0,0,7.0,3.4,0.45296995108315863
0,0.0,0,0,0,4.5,5.4,0.7416257257704332
1,17.5,2,0,2,13.8,0.8,0.019012024699382516
0,20.0,2,0,1,9.25,3.275,0.12175116106381689
1,23.333333333333332,1,0,1,8.625,2.175,4.121923703299107
0,22.5,2,0,2,15.0,0.2,0.18999366687777075
1,20.0,1,0,1,6.25,3.3249999999999997,0.17248765860635898
1,25.0,1,0,0,11.25,3.3,0.07122554488625918
1,20.0,2,2,3,8.125,4.325,0.06091489540555845
1,22.5,2,0,4,7.875,4.225,0.41829808641433497
0,18.333333333333332,0,0,0,14.0,5.2,0.0
1,20.0,1,0,3,6.25,2.5,0.1253889946139044
0,0.0,0,0,0,0.0,0.0,0.0
1,22.5,2,0,5,7.25,2.5,0.08807302552121049
1,20.0,2,0,2,6.625,3.9,0.14429791138942416
0,0.0,0,0,0,0.0,0.0,0.0
1,25.0,1,0,1,7.5,2.15,0.22713987473903965
0,0.0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,0,0,1,4.375,2.7,0.09679282971682276
0,0.0,0,0,0,0.0,0.0,0.0
0,23.333333333333332,1,0,1,7.166666666666667,3.533333333333333,0.09391483138764593
