label,speed_limit,ramp,tree,lighting,has_crosswalk,narrow_sidewalk,steep_slope,poor_condition
1,21.25,1,0,1,4,5.0,1.95,0.20309477756286268
0,20.0,0,0,0,0,8.5,1.0999999999999999,0.15756040805156718
0,25.0,0,0,1,0,7.0,3.2,0.12859424920127796
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,1,0,0.0,0.0,0.0
1,23.333333333333332,2,0,1,3,9.0,2.8666666666666667,101.45290773847259
0,25.0,2,0,0,2,5.75,3.55,0.7834798406000938
1,20.0,2,0,0,3,9.0,2.925,0.08102589565689275
1,23.333333333333332,1,0,1,2,8.166666666666666,2.3000000000000003,0.02804650658687233
0,25.0,1,0,2,1,24.0,0.1,0.0
0,20.0,1,0,0,2,6.25,5.1,0.07133917260849108
1,30.0,1,0,1,3,8.0,5.8,0.08860447944868324
1,25.0,2,0,1,4,6.975,2.65,0.18313730274625986
0,20.0,4,0,1,5,6.875,3.8749999999999996,0.15172735549219524
0,0.0,1,0,1,2,11.25,7.0,0.0
1,35.0,0,0,0,0,0.0,0.0,0.0
0,20.0,3,0,1,6,7.166666666666667,3.6333333333333333,0.13651013329490738
1,23.333333333333332,0,0,1,1,8.583333333333334,4.116666666666667,0.2645985360084988
0,22.5,1,1,0,2,7.375,3.0500000000000003,0.11749708273349263
1,21.25,1,0,1,4,7.375,2.0999999999999996,0.0062153153134210225
0,23.333333333333332,0,1,2,2,6.666666666666667,2.65,0.04054829645967237
0,15.0,2,0,0,1,6.333333333333333,2.9166666666666665,0.19834362000299222
0,21.666666666666668,1,0,0,0,3.8333333333333335,1.9333333333333333,0.3209261191285581
0,20.0,2,0,3,3,6.25,2.3,0.07635277582572031
1,30.0,1,0,1,1,7.5,3.6666666666666665,0.04586897271318185
1,20.0,1,0,3,1,11.5,1.15,0.2928921568627451
1,25.0,1,1,1,1,10.0,2.4,0.22675736961451248
1,0.0,1,0,0,1,9.0,4.25,0.03433469479544587
0,35.0,1,2,1,2,13.0,2.3,0.0283922575548094
1,20.0,2,0,0,2,9.0,2.925,0.08102589565689275
1,25.0,0,0,0,0,9.5,2.5,0.5202106351360083
0,0.0,0,0,0,0,0.0,0.0,0.0
1,30.0,1,2,1,1,9.0,0.7,0.08990856755841517
1,20.0,1,1,0,3,5.5,5.333333333333333,0.06525548746197136
1,23.333333333333332,2,0,0,1,8.666666666666666,2.6333333333333333,2.7973850586315816
0,30.0,0,0,0,1,11.0,2.5,0.21033653846153846
1,21.25,2,0,0,3,6.5,2.525,0.008318776166959743
1,27.5,0,0,0,1,10.0,1.7,0.12267401791867677
0,25.0,0,0,1,0,9.5,3.3,0.06583506583506583
0,22.5,2,0,1,3,7.5,1.7,0.06476683937823834
1,23.333333333333332,1,1,0,1,57.5,2.65,0.060749240634492066
1,23.333333333333332,2,0,0,3,8.125,2.5749999999999997,0.44717869950656347
0,23.333333333333332,0,1,2,0,9.5,3.0,0.037460978147762745
1,27.5,1,0,2,3,13.0,3.3499999999999996,0.04569181915752313
1,20.0,1,0,1,1,11.875,2.75,0.2648788410356803
0,23.333333333333332,0,1,0,0,5.5,3.5999999999999996,0.060268195171109706
1,25.0,1,0,1,3,10.75,1.9500000000000002,0.12125391070988495
0,22.5,3,0,2,5,8.0,5.116666666666666,0.13124867648302466
1,28.0,2,0,1,2,8.5,1.7666666666666666,0.6104016671394698
1,30.0,1,0,1,3,7.125,2.975,0.4176591673604147
1,25.0,2,0,0,3,12.625,2.125,0.07193403775064111
1,23.333333333333332,0,0,1,0,0.0,0.0,0.0
0,23.333333333333332,1,2,0,1,5.0,3.233333333333333,0.06107148434009404
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,0,0,0,0,6.5,2.1,0.37491338066381447
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,0,1,5.625,1.425,0.29503926650628065
1,22.5,2,0,1,4,7.333333333333333,4.1000000000000005,0.19793008045810875
0,23.333333333333332,1,0,1,3,7.5,2.2,0.5986303282248557
1,22.5,1,0,1,3,6.666666666666667,2.466666666666667,0.05561076847640196
1,30.0,1,0,1,3,7.125,2.975,0.4176591673604147
1,30.0,1,0,1,3,6.5,3.0,0.06843068405877564
1,20.0,1,0,1,2,8.25,1.9,0.06735086593970493
1,15.0,0,0,0,0,0.0,0.0,0.0
1,32.142857142857146,0,0,0,1,0.0,0.0,0.0
1,22.5,2,0,1,2,6.0,3.075,0.10182774479981292
0,20.0,2,0,0,3,4.9,1.2400000000000002,0.0500574716975945
1,25.0,0,0,1,0,7.5,4.2,0.03460207612456748
0,0.0,0,2,0,0,0.0,0.0,0.0
0,30.0,0,2,0,0,5.5,1.1,0.01055662188099808
1,22.0,2,0,0,3,6.625,3.7749999999999995,0.7202093695796533
0,30.0,1,0,2,1,6.25,2.35,0.21283630704168008
0,20.0,2,1,0,1,6.3,4.82,0.09416820855650643
0,25.0,2,0,3,2,6.875,1.35,0.016354959674277803
1,27.5,1,1,3,3,10.0,3.65,0.03158908453021261
1,22.5,2,1,2,3,7.5,2.3333333333333335,0.1390821549475152
1,20.0,2,0,0,3,8.25,2.1999999999999997,0.04070530931077643
0,20.0,0,0,0,0,6.0,2.05,0.012007547964670691
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,0,1,1,0,10.0,2.6,0.10440613026819924
0,20.0,1,0,0,1,6.0,2.5999999999999996,0.055393950769667584
0,0.0,0,0,0,0,0.0,0.0,0.0
0,18.333333333333332,1,1,3,3,5.666666666666667,4.566666666666666,0.1982659833787069
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,1,0,3,3,6.25,2.5,0.1253889946139044
0,15.0,1,0,1,0,6.333333333333333,2.533333333333333,0.05516890750715329
0,25.0,2,1,0,1,5.5,1.6999999999999997,0.14599773668032712
1,30.0,1,0,1,3,7.0,1.6,0.05188067444876784
0,20.0,0,0,0,0,6.5,2.95,0.0924329900295038
1,23.333333333333332,1,0,1,1,7.666666666666667,2.2333333333333334,0.036306729535045795
0,23.333333333333332,2,0,0,1,9.333333333333334,1.9166666666666667,0.2312984080595879
0,23.333333333333332,2,1,0,2,9.0,4.95,0.3721388085343618
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,2,0,2,2,12.5,4.5,0.3765379719983029
1,21.25,1,0,1,1,11.5,0.95,0.0
1,22.5,2,0,1,1,12.666666666666666,1.3,0.0390537930009659
1,25.0,2,0,2,1,7.125,3.25,0.21885550604288206
0,0.0,0,0,0,0,0.0,0.0,0.0
1,22.5,1,0,0,2,9.0,5.15,0.3447178168145435
1,23.333333333333332,0,1,1,0,12.0,2.3000000000000003,0.26044107448854986
0,20.0,1,0,0,1,7.875,4.625,0.22467503987039125
1,23.333333333333332,0,2,1,1,9.833333333333334,2.2666666666666666,0.0884909894109379
1,22.5,2,0,0,3,6.75,4.3,0.16907950838787655
0,15.0,0,0,1,0,3.5,3.6,0.0884308510638298
1,23.333333333333332,2,0,0,3,7.0,2.625,0.07169942287696426
0,20.0,1,3,0,2,10.5,3.05,0.04184367006313264
1,23.333333333333332,2,0,0,1,6.75,2.3499999999999996,0.10479262064688423
1,25.0,0,0,0,1,13.933333333333332,2.5,0.07609820287786695
1,20.0,3,2,0,2,6.5,4.5,0.10097582896507401
1,23.333333333333332,0,1,1,0,12.0,2.3000000000000003,0.26044107448854986
0,20.0,2,0,1,2,6.75,4.5,0.41783649464096817
0,27.5,2,0,0,2,13.25,1.85,0.031666424081296975
1,22.5,1,0,1,3,9.0,2.0,0.10649627263045794
1,20.0,1,1,1,2,6.25,6.55,0.048876433062619545
1,27.5,1,0,0,2,6.933333333333334,1.8333333333333333,0.10702998493221384
1,22.5,0,0,0,3,0.0,0.0,0.0
0,20.0,2,0,0,5,9.75,1.5666666666666664,0.10373197297185077
1,22.5,2,0,2,3,6.666666666666667,3.275,0.3682175605837945
0,29.0,3,0,1,3,0.0,0.0,0.0
0,25.0,0,0,2,0,7.15,3.6500000000000004,0.035549602663011444
0,20.0,1,0,0,1,5.625,3.6500000000000004,0.0776592760095309
1,23.75,2,0,0,6,7.666666666666667,2.6166666666666667,0.34687042437754895
1,22.5,1,0,0,2,6.5,3.35,0.08337552141947396
1,23.333333333333332,3,0,3,3,8.0,4.766666666666667,0.43184600235335036
1,25.0,1,0,1,3,6.75,1.75,0.25935944241619646
1,23.333333333333332,1,0,0,1,14.0,1.3,0.06675444717039171
0,0.0,0,1,1,1,25.0,5.8,0.07220374584281464
1,30.0,0,0,0,1,3.7,1.55,0.16856492027334852
1,22.5,1,0,0,3,11.0,2.3,0.30205949656750575
1,18.333333333333332,2,0,2,3,7.5,3.6500000000000004,0.13093455380382235
1,22.5,1,1,1,2,7.0,3.6666666666666665,0.09231590464710367
0,22.5,2,1,1,1,9.333333333333334,3.9000000000000004,0.20722014911124545
1,22.5,2,0,2,2,6.75,2.8000000000000003,0.22654266579524496
1,23.333333333333332,2,0,3,3,8.0,4.766666666666667,0.43184600235335036
1,23.333333333333332,2,0,1,4,7.75,2.5,0.3230821281808124
0,20.0,2,0,1,1,6.666666666666667,4.6000000000000005,0.19824433418953577
1,20.0,1,0,0,1,7.333333333333333,2.15,0.06538669160271952
0,20.0,3,1,3,3,7.25,3.8666666666666667,0.04224536518984983
0,25.0,0,0,0,0,0.0,0.0,0.0
0,21.666666666666668,1,0,1,1,6.125,3.6750000000000003,0.10509296685529507
1,23.333333333333332,1,0,2,2,8.0,4.575,0.39112939215453285
1,22.5,1,0,0,2,9.0,5.15,0.3447178168145435
1,29.0,0,0,0,0,0.0,0.0,0.0
1,20.0,2,1,2,3,6.125,6.574999999999999,0.06248251681076783
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,0,3,5.5,2.825,0.3378000131573892
0,23.333333333333332,2,0,0,1,7.5,3.675,0.6040139644141692
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,0,2,3.0,0.6333333333333333,0.02452422993917991
0,10.5,0,1,0,0,6.833333333333333,3.2999999999999994,0.11414292115422679
0,20.0,4,0,2,4,6.375,5.7749999999999995,0.18099484592821175
1,20.0,1,0,2,1,8.0,4.5,0.0
1,23.333333333333332,1,0,1,1,7.0,2.283333333333333,0.11700273422954126
0,18.333333333333332,2,0,1,1,6.125,5.9,0.03997454587527479
0,25.0,1,0,0,1,6.25,4.6,0.38290462882034176
0,20.0,0,4,2,0,8.5,3.4,0.3865582620003716
0,0.0,0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,0,2,0,0,8.0,1.3,0.0326197757390418
1,30.0,0,0,0,0,8.25,2.1500000000000004,0.2674008447159776
0,20.0,1,0,1,1,6.333333333333333,1.9000000000000001,0.32936982418847705
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,2,1,7.5,2.5,0.05349048050770626
1,25.0,0,0,0,0,0.0,0.0,0.0
1,25.0,0,0,1,1,10.0,1.5,0.012813211845102505
1,20.0,2,0,0,1,6.25,3.35,0.20147847324708817
0,15.0,2,0,0,1,7.5,3.3499999999999996,0.08443189258386999
1,23.333333333333332,1,0,1,1,4.0,4.45,0.09291461553373141
0,23.333333333333332,1,2,0,1,5.0,6.099999999999999,0.12588399927013283
0,20.0,2,0,1,2,8.0,2.9,0.20062686807198715
0,15.0,2,0,1,1,8.333333333333334,4.166666666666667,0.0
1,15.0,0,0,0,2,0.0,0.0,0.0
1,23.0,1,0,0,4,8.666666666666666,3.216666666666667,0.27625645257765014
0,0.0,0,0,0,0,0.0,0.0,0.0
1,18.333333333333332,2,0,2,3,7.5,3.6500000000000004,0.13093455380382235
0,25.0,1,0,0,2,5.0,0.1,0.055991041433370664
0,0.0,0,0,0,0,0.0,0.0,0.0
0,20.0,1,0,0,1,6.5,2.8333333333333335,0.23134312363325651
1,23.75,0,0,0,3,12.25,3.8,0.06765121233806695
0,20.0,1,0,0,2,9.5,2.5,0.01160092807424594
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,2,0,0,3,7.75,2.9,0.1385080190229361
1,20.0,1,0,2,1,8.5,2.2,0.01160092807424594
0,0.0,2,0,0,0,9.5,1.4,0.7382463411475197
0,0.0,0,0,0,0,0.0,0.0,0.0
1,18.333333333333332,0,0,2,1,7.3,7.0200000000000005,0.35096003127081554
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,2,1,9.25,1.7000000000000002,0.026502390511555556
0,0.0,0,1,0,0,23.0,0.6,0.08620635623673348
0,15.0,0,0,0,0,0.0,0.0,0.0
1,23.333333333333332,1,0,0,1,7.0,2.5999999999999996,0.5871301598208816
1,31.0,0,0,0,3,10.0,0.5,0.053003533568904596
0,18.333333333333332,3,0,1,3,5.416666666666667,3.5833333333333335,0.09831795438695766
1,20.0,2,0,0,3,6.883333333333333,2.4166666666666665,0.12493025551207255
0,25.0,1,0,1,3,9.5,3.0250000000000004,0.12829512446953112
0,20.0,0,0,0,0,12.0,1.0,0.25
1,20.0,2,0,2,4,7.75,2.775,0.0
1,25.0,0,2,0,1,6.666666666666667,5.0,0.36987287458352286
0,18.333333333333332,2,0,0,1,4.1,3.12,0.1359161919243665
1,20.0,2,0,0,3,6.75,3.1,0.1370036985472362
0,0.0,0,0,0,0,11.0,0.8,0.02491506228765572
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,1,0,1,1,6.5,2.55,0.26665803287746925
0,25.0,0,2,0,0,9.5,0.8999999999999999,0.22808542581585523
0,25.0,0,0,1,0,0.0,0.0,0.0
1,20.0,2,0,0,3,5.5,2.825,0.3378000131573892
0,20.0,0,0,0,0,0.0,0.0,0.0
0,25.0,0,0,0,3,3.6666666666666665,2.0833333333333335,0.2899500521439538
0,15.0,1,1,2,2,72.0,1.7,0.0
1,23.75,1,0,0,1,7.5,2.75,0.0
0,25.0,0,1,0,0,7.0,3.6,0.2044790652385589
1,22.5,2,0,1,1,12.666666666666666,1.3,0.0390537930009659
1,27.5,1,0,0,2,6.933333333333334,1.8333333333333333,0.10702998493221384
0,0.0,0,0,1,0,5.3,1.3,0.05588359342049768
0,15.0,0,0,0,0,0.0,0.0,0.0
0,24.285714285714285,0,0,0,0,0.0,0.0,0.0
1,25.0,2,0,0,3,7.2,1.75,0.14414557548603718
0,22.5,0,0,0,1,6.0,2.3,0.05620608899297424
1,23.333333333333332,1,0,1,1,7.0,2.283333333333333,0.11700273422954126
1,22.5,2,0,1,5,8.75,2.1750000000000003,0.21386779950792914
0,19.0,2,0,1,3,7.666666666666667,1.3666666666666665,0.0
0,20.0,0,2,1,0,21.0,11.1,0.30588220321726733
0,18.333333333333332,2,0,0,2,6.5,4.65,0.3604680024805646
1,20.0,2,0,0,3,6.875,1.7000000000000002,0.16412586229247814
1,23.75,2,1,0,2,3.75,1.65,0.16257225433526012
1,22.5,2,0,2,2,0.0,0.0,0.014204545454545454
0,22.5,2,0,1,1,6.125,3.25,0.4847554379522474
1,29.0,2,0,1,1,12.0,1.8,0.00868443253436554
1,23.333333333333332,2,0,2,3,7.0,3.075,0.09690299871715313
1,23.333333333333332,3,0,1,3,7.0,3.95,0.3090866740058225
1,18.333333333333332,1,0,2,1,6.5,5.95,0.19422942359835565
1,31.0,1,0,0,1,40.0,2.2,0.0
0,0.0,2,0,2,0,10.25,2.6500000000000004,0.06855157082566912
0,5.0,1,0,2,3,12.0,1.7,0.09936859538350068
0,22.5,1,1,0,2,7.0,1.6,0.3764461614794722
1,31.0,0,0,0,1,0.0,0.0,0.0
0,15.0,0,0,1,0,6.0,2.7,0.3136729060990133
0,20.0,2,0,1,1,8.25,2.65,0.02528615570654313
0,27.5,2,0,0,2,13.25,1.85,0.031666424081296975
0,0.0,2,1,2,2,10.0,0.7,0.04054054054054054
1,25.0,1,0,0,1,8.0,2.2,0.0
0,20.0,2,0,0,1,5.5,3.1999999999999997,0.107627329004969
1,25.0,1,0,0,1,5.0,3.3,0.0975609756097561
0,28.333333333333332,0,0,0,0,10.0,1.3,0.26501766784452296
1,30.0,0,0,0,2,7.0,2.3,0.12192622950819672
1,22.5,2,0,0,2,6.833333333333333,4.3,0.09404521940785444
1,25.0,3,0,1,2,6.25,4.75,0.10867564455578343
1,30.0,0,0,1,0,0.0,0.0,0.0
0,20.0,2,1,3,3,9.375,3.075,0.1529786866812212
0,20.0,0,0,0,0,6.5,2.7,0.43951611122153755
1,22.5,1,1,0,1,8.5,2.1,0.11230951307360862
1,23.333333333333332,2,0,1,3,7.0,3.075,0.09690299871715313
0,35.0,0,0,2,0,14.0,0.3,0.026579474738951586
0,20.0,2,0,1,1,7.9,3.5,0.19810484597369846
1,22.5,1,0,0,5,9.625,2.825,0.26496014237440646
1,25.0,0,0,0,0,7.5,7.8,1.668956043956044
0,31.666666666666668,0,0,0,1,0.0,0.0,0.0
0,22.5,1,0,2,3,9.55,2.35,0.21417872498853568
1,20.0,1,0,2,3,6.5,5.0,0.017348754448398576
1,23.333333333333332,2,1,0,1,7.5,2.225,0.045986745972291854
0,0.0,1,0,1,1,10.0,2.6,0.05112474437627812
0,23.0,1,0,0,4,7.375,4.125,0.10137974288748067
1,20.0,0,0,1,1,6.75,3.5,0.10291637676193527
0,20.0,1,1,0,2,8.75,2.65,0.24407793744529005
1,27.5,1,2,1,2,2.0,3.2,0.04073912410883166
0,25.0,2,0,2,3,0.0,0.0,0.012184508268059183
0,16.666666666666668,0,2,2,0,10.0,2.45,0.20710088209092367
0,17.5,2,2,2,1,10.0,4.733333333333333,0.05515111405250386
0,23.333333333333332,3,1,1,3,7.25,3.283333333333333,0.11649686168800873
0,22.5,1,0,1,2,7.666666666666667,4.366666666666666,0.3719867213853338
1,28.333333333333332,0,0,0,0,8.5,2.4,0.055675139733684036
1,28.333333333333332,1,0,0,1,0.0,0.0,0.0
0,20.0,2,0,2,1,6.5,3.025,0.036360750604519834
1,25.0,0,0,0,0,0.0,0.0,0.0
0,0.0,1,0,1,1,9.5,3.6,0.2244165170556553
0,20.0,3,0,0,3,6.5,1.9,0.1544339563893668
0,0.0,0,0,1,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0.0,0.0,0.0
1,25.0,1,0,0,1,0.0,0.0,0.0
1,22.5,0,0,1,3,10.0,3.0,0.3607316088877588
0,20.0,2,0,0,0,6.5,4.5,0.11544895736072208
0,20.0,3,0,1,5,5.5,4.58,0.20590640576092367
1,25.0,1,1,1,1,9.0,3.4,0.12309310889005787
1,26.666666666666668,2,0,0,1,3.0,2.75,0.026100445680166073
0,0.0,0,0,0,0,0.0,0.0,0.0
1,35.0,0,0,1,1,7.5,2.4,0.7727837981879553
0,23.333333333333332,1,2,0,1,7.75,1.2,0.06050217891052351
0,21.25,2,0,1,3,8.625,3.6,0.14811208873468998
1,28.75,1,0,1,4,6.333333333333333,2.2333333333333334,0.1933786294841062
1,23.75,3,0,1,4,7.0,2.15,0.08056127087821702
1,11.25,3,0,2,3,6.7,2.36,0.3214823542542499
1,23.333333333333332,1,0,0,3,8.5,3.5,0.015533625730994151
0,20.0,0,0,1,0,7.5,2.65,0.042085470281161275
0,0.0,0,0,0,0,0.0,0.0,0.0
1,23.75,1,0,1,1,7.0,3.2999999999999994,0.06521729301040628
1,23.333333333333332,1,0,1,3,8.25,3.3,0.5303763563590985
1,23.333333333333332,2,0,1,3,7.0,2.6799999999999997,0.06899278165465897
0,30.0,0,0,1,0,5.5,3.0,0.04782608695652174
0,25.0,1,1,2,1,6.0,2.3,0.1919254658385093
0,23.333333333333332,2,0,1,3,6.0,3.0,0.23336030478517805
0,20.0,1,0,0,1,6.0,3.475,0.07672263314699511
0,15.0,0,0,0,1,3.5,1.75,0.0
0,20.0,0,0,1,0,6.5,4.35,0.04150943396226415
0,23.333333333333332,1,0,1,1,7.0,3.9,0.0824694217693571
1,20.0,2,0,2,4,7.75,2.775,0.0
0,30.0,0,0,0,0,6.5,3.6,0.7859299010565152
0,15.0,0,0,1,0,0.0,0.0,0.0
0,20.0,2,0,0,0,6.666666666666667,2.4666666666666663,0.2139965508711398
1,20.0,0,0,0,0,6.5,3.2,0.05140070143825777
0,20.0,0,0,0,2,6.5,2.55,0.29497248924643843
1,21.25,1,0,2,4,8.25,1.2000000000000002,0.04088431080810824
0,15.0,0,0,1,0,4.0,3.9,0.32155232155232155
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,1,0,2,2,7.0,2.2,0.02727272727272727
0,15.0,3,1,0,5,6.633333333333334,2.233333333333333,0.16257947664639677
1,23.333333333333332,0,0,1,2,19.75,4.4,0.18739352640545145
0,17.75,0,0,1,0,10.0,3.1,0.37969029184038117
1,20.0,4,0,5,2,6.583333333333333,4.833333333333333,0.11716861471864615
1,27.5,2,0,2,2,7.833333333333333,3.0333333333333337,0.04182793807898799
0,20.0,3,0,0,2,6.0,1.8666666666666665,0.0
1,20.0,2,0,1,4,9.0,3.25,0.0
1,26.666666666666668,0,0,0,1,8.0,2.9,0.07459207459207459
0,0.0,0,0,3,1,8.5,2.3,0.01772002362669817
0,15.0,0,0,1,0,5.0,6.35,0.265954447335794
1,23.333333333333332,2,0,2,1,6.625,4.7,0.1536193769357071
0,0.0,0,0,0,0,0.0,0.0,0.0
1,35.0,0,0,2,0,0.0,0.0,0.13956084852995906
1,20.0,0,0,0,0,7.5,4.15,0.15576064129866812
0,0.0,0,0,0,0,0.0,0.0,0.0
1,21.25,2,0,1,2,11.5,2.05,0.14899593011236062
0,20.0,1,0,0,1,6.5,4.025,0.07701646978356429
0,15.0,0,0,1,0,4.25,1.5,0.09337807617000038
0,17.5,4,0,3,4,6.0,4.0,0.11952520669908981
1,35.0,0,0,0,0,10.0,3.9,0.15513160185076488
0,35.0,1,0,2,2,15.5,3.9,0.14708710686405893
0,55.0,0,0,0,0,0.0,0.0,0.0
1,21.666666666666668,2,0,0,1,6.5,4.166666666666667,0.1846442808631614
1,28.0,0,0,0,0,19.833333333333332,1.4666666666666668,0.013671389510315685
1,27.857142857142858,0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,1,2,6.6,2.48,0.07024478232364231
1,25.0,3,0,2,4,8.5,2.575,0.08117634813612297
1,22.5,2,0,0,4,7.5,2.625,0.14279568787053476
0,21.666666666666668,1,1,0,1,6.333333333333333,3.6666666666666665,0.0978972979581273
0,25.0,0,0,0,0,0.0,0.0,0.0
0,20.0,2,1,3,1,11.875,2.175,0.21003313793831854
1,15.0,0,0,0,0,6.0,2.3,0.3828361780188228
0,20.0,1,1,0,1,5.875,7.275,0.0778029281175254
1,22.5,1,0,0,3,6.5,3.233333333333333,0.09980820991229085
1,25.0,2,0,0,4,8.25,2.975,0.23451776544255631
0,20.0,1,0,0,1,8.5,2.65,0.12178879594609932
1,30.0,1,0,1,3,8.0,5.8,0.08860447944868324
1,22.5,2,1,1,3,8.333333333333334,4.3,0.229241849359279
1,18.333333333333332,0,0,1,1,4.375,4.925,0.49321932973948845
0,20.0,1,0,0,1,5.666666666666667,5.2,0.11966887251261553
1,25.0,2,0,0,3,8.625,3.3,0.13383862876419167
1,35.0,1,2,0,1,10.5,2.5,0.10929530550640158
1,22.5,4,0,0,6,6.666666666666667,3.5833333333333335,0.09625648345517528
1,20.0,1,0,0,2,6.2,6.32,0.05567850920901459
0,25.0,1,0,1,1,6.0,4.45,0.26516256616648004
1,23.75,1,0,1,1,7.025,1.45,0.03269624268869255
0,20.0,1,2,1,2,8.0,7.800000000000001,0.07390088172300978
0,18.333333333333332,1,1,1,1,7.666666666666667,3.533333333333333,0.17777777777777778
0,0.0,0,0,1,0,7.5,4.2,0.03460207612456748
1,20.0,2,0,0,4,5.625,4.824999999999999,0.10516998929890069
1,28.0,0,0,0,1,0.0,0.0,0.0
1,23.333333333333332,0,0,0,1,7.5,3.0,1.0323033707865168
0,22.5,1,0,1,3,7.5,5.733333333333333,0.6184946159873986
1,25.0,0,0,0,0,8.0,2.6,0.4159117762898779
0,15.0,0,0,0,0,0.0,0.0,0.0
1,25.0,1,0,1,2,11.25,3.3,0.07122554488625918
0,20.0,1,2,2,3,9.5,7.5,0.1492692981806512
1,23.333333333333332,3,0,3,1,9.125,1.4000000000000001,0.24843457427457688
1,23.333333333333332,1,1,1,1,8.5,6.300000000000001,0.049118572160046815
1,28.0,1,0,0,3,12.666666666666666,2.5666666666666664,0.04563015792053517
1,21.25,0,0,0,0,8.25,3.6,0.46738302615727595
0,0.0,0,0,1,0,10.0,0.1,0.0
0,20.0,2,0,0,1,5.5,4.166666666666667,0.24544852323786373
1,22.5,2,0,2,2,6.75,2.8000000000000003,0.22654266579524496
0,0.0,2,1,1,2,9.25,2.15,0.2517465150931397
0,15.0,0,0,0,1,0.0,0.0,0.0
1,27.857142857142858,2,0,0,1,8.0,3.2,0.1093721140299433
0,16.666666666666668,0,0,0,0,7.5,2.033333333333333,0.25107955547546956
0,18.0,0,0,4,2,4.625,1.325,0.31041862723155733
1,20.0,2,1,1,1,6.25,4.05,0.13399910523349173
0,20.0,2,0,2,2,8.25,3.3,0.3173484806088757
0,20.0,2,1,1,1,6.5,3.8333333333333335,0.07327234369177553
1,20.0,3,0,5,4,7.625,3.925,0.21266334428562542
1,23.333333333333332,2,0,2,1,6.75,1.225,0.07040053575089975
0,0.0,0,0,0,0,0.0,0.0,0.0
0,25.0,2,0,1,2,14.5,2.1,0.2932832972904211
1,23.333333333333332,2,0,0,4,8.125,2.5749999999999997,0.44717869950656347
0,20.0,0,0,0,0,7.0,2.1,0.10365763364430623
1,22.5,3,0,0,4,7.6875,2.4875,0.16933510224166537
1,22.5,2,0,0,4,6.5,2.925,0.09152852405528517
1,24.0,0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,0,2,8.5,3.35,0.060039281694323335
0,0.0,0,0,0,0,0.0,0.0,0.0
0,20.0,2,0,0,1,6.8999999999999995,2.566666666666667,0.0980142069098624
1,25.0,0,0,0,2,0.0,0.0,0.0
0,20.0,0,1,1,0,13.0,2.6,0.044163063619518224
1,25.0,2,0,0,1,0.0,0.0,0.0
1,25.0,1,0,0,3,12.0,3.55,0.08608695652173913
0,25.0,0,0,1,0,14.5,2.1,0.2932832972904211
1,20.0,2,1,1,2,7.0,3.0,0.11884320448106629
1,25.0,1,0,1,1,7.0,3.1666666666666665,0.6599216881755093
1,25.0,2,0,0,4,6.083333333333333,1.2833333333333332,0.06989359759701987
1,30.0,2,0,0,0,7.5,2.5,0.025715416062244496
1,23.333333333333332,0,0,0,1,11.5,5.6,0.05045314138853964
1,25.0,2,0,0,5,10.0,2.466666666666667,0.3549475797972909
0,16.25,1,0,1,1,6.5,5.139999999999999,0.12910431721639187
1,30.0,2,0,2,5,6.75,2.3,0.060155679253771736
0,0.0,1,0,1,1,6.25,2.0,0.13927408744754205
0,25.0,1,0,1,1,5.25,1.5499999999999998,0.44272196586715384
1,20.0,1,0,2,1,18.0,1.4666666666666668,0.037825059101654845
0,0.0,0,0,0,0,0.0,0.0,0.0
1,20.0,2,0,0,1,6.583333333333333,3.783333333333333,0.12937372699148
1,30.0,1,0,0,4,7.0,2.3,0.5532102082850245
1,21.25,2,0,1,2,9.5,2.2750000000000004,0.27586875461530913
1,22.5,0,0,0,2,5.0,3.7,0.09795918367346938
0,0.0,0,0,1,0,0.0,0.0,0.0
1,20.0,0,0,0,0,7.0,2.35,0.3246793290577208
0,18.75,2,0,0,3,5.8,2.2600000000000002,0.10249051485093064
1,28.571428571428573,0,0,0,2,5.0,2.1500000000000004,0.2106311546970125
1,23.333333333333332,2,0,1,1,16.0,2.3000000000000003,0.08133034652608033
1,30.0,0,0,1,0,0.0,0.0,0.0
0,18.333333333333332,2,0,2,2,6.625,1.6,0.4666946090702909
1,23.333333333333332,2,0,3,1,7.5,2.3,0.3286674582457102
